Dataset,nVar,Year,Month,Prec,Tavg,Tmin,Tmax
Princeton,7,2009,2,5.2503838571807,26.48,21.528,32.406
Princeton,7,2009,3,105.746063936854,26.881,21.622,32.466
Princeton,7,2009,4,78.3803768622647,26.024,21.528,30.634
Princeton,7,2009,5,96.5811988090321,24.414,20.669,28.706
Princeton,7,2009,6,38.6106166744275,23.905,19.928,28.711
Princeton,7,2009,7,49.1666602716348,22.996,19.17,27.549
Princeton,7,2009,8,29.9861351774126,23.258,19.378,27.549
Princeton,7,2009,9,20.5129213747606,23.386,19.037,28.134
Princeton,7,2009,10,7.54381736204874,24.772,20.111,29.776
Princeton,7,2009,11,24.9948054577484,26.453,21.569,31.858
Princeton,7,2009,12,89.3427394490479,26.223,22.079,30.937
Princeton,7,2010,1,52.6214717314108,26.052,21.581,31.194
Princeton,7,2010,2,5.73220085784499,26.946,22.174,32.565
Princeton,7,2010,3,35.0516159084646,27.462,22.801,32.426
Princeton,7,2010,4,130.822170080243,26.305,22.317,30.715
Princeton,7,2010,5,137.156673104811,24.461,20.658,28.951
Princeton,7,2010,6,38.2104773505176,23.633,19.758,28.16
Princeton,7,2010,7,12.8756115285806,22.196,18.242,26.839
Princeton,7,2010,8,24.4738348644585,22.704,18.698,27.336
Princeton,7,2010,9,27.016026144517,22.696,17.949,27.918
Princeton,7,2010,10,30.282909740797,24.181,19.382,29.268
Princeton,7,2010,11,2.74953089064753,25.781,20.714,31.173
Princeton,7,2010,12,201.781189060756,25.323,21.119,30.044
Princeton,7,2011,1,73.5466861044241,25.762,21.843,30.356
Princeton,7,2011,2,4.03023300786632,26.48,21.528,32.406
Princeton,7,2011,3,81.1714512544415,26.881,21.622,32.466
Princeton,7,2011,4,60.165349923372,26.024,21.528,30.634
Princeton,7,2011,5,74.1364338241877,24.414,20.669,28.706
Princeton,7,2011,6,29.6377914469113,23.905,19.928,28.711
Princeton,7,2011,7,37.7406876341598,22.996,19.17,27.549
Princeton,7,2011,8,23.0175764396859,23.258,19.378,27.549
Princeton,7,2011,9,15.7458683138492,23.386,19.037,28.134
Princeton,7,2011,10,5.79068932193646,24.772,20.111,29.776
Princeton,7,2011,11,19.1861952804164,26.453,21.569,31.858
Princeton,7,2011,12,68.5801395355693,26.223,22.079,30.937
Princeton,7,2012,1,3.80952760920031,27.266,22.942,32.646
Princeton,7,2012,2,0,26.98,22.381,32.234
Princeton,7,2012,3,36.5839127360285,27.623,23.099,32.943
Princeton,7,2012,4,196.259203530252,26.595,22.526,31.387
Princeton,7,2012,5,204.068740084402,24.952,21.662,28.912
Princeton,7,2012,6,45.7026368267312,23.904,20.081,28.522
Princeton,7,2012,7,86.5540450452688,23.224,19.863,27.176
Princeton,7,2012,8,29.2262986017631,23.367,19.679,27.502
Princeton,7,2012,9,92.5618382675098,24.096,20.062,28.529
Princeton,7,2012,10,53.1177323214206,25.781,21.874,29.89
Princeton,7,2012,11,171.770161873773,25.69,21.721,30.031
Princeton,7,2012,12,224.66292404319,25.843,22.075,29.998
Princeton,7,2013,1,97.3195474042349,25.762,21.843,30.356
Princeton,7,2013,2,5.33294527645026,26.48,21.528,32.406
Princeton,7,2013,3,107.408903332654,26.881,21.622,32.466
Princeton,7,2013,4,79.6128953471334,26.024,21.528,30.634
Princeton,7,2013,5,98.0999222138977,24.414,20.669,28.706
Princeton,7,2013,6,39.2177622466801,23.905,19.928,28.711
Princeton,7,2013,7,49.9397978865577,22.996,19.17,27.549
Princeton,7,2013,8,30.4576622021025,23.258,19.378,27.549
Princeton,7,2013,9,20.8354836765148,23.386,19.037,28.134
Princeton,7,2013,10,7.66244264451628,24.772,20.111,29.776
Princeton,7,2013,11,25.387844646709,26.453,21.569,31.858
Princeton,7,2013,12,90.7476392756112,26.223,22.079,30.937
Princeton,7,2014,1,1.78479832737021,26.842,22.069,32.346
Princeton,7,2014,2,31.6592843729478,27.451,22.834,33.031
Princeton,7,2014,3,16.1220453167026,27.5,23.419,31.975
Princeton,7,2014,4,72.5814821927845,27.257,23.235,31.892
Princeton,7,2014,5,331.55477013339,25.153,21.712,29.093
Princeton,7,2014,6,79.1861853648667,25.004,21.441,29.283
Princeton,7,2014,7,60.4989671329756,23.795,19.826,28.231
Princeton,7,2014,8,19.3935426763397,23.358,19.539,27.675
Princeton,7,2014,9,41.5895984709757,23.796,19.315,28.689
Princeton,7,2014,10,14.8878762605424,25.311,20.28,30.495
Princeton,7,2014,11,29.2555027958726,26.081,20.875,31.484
Princeton,7,2014,12,38.9978434530392,26.799,22.37,31.512
Princeton,7,2015,1,17.7092737283774,27.385,22.144,33.258
Princeton,7,2015,2,0.210051771575922,27.209,22.206,33.038
Princeton,7,2015,3,286.242153654519,27,22.324,32.226
Princeton,7,2015,4,87.0099031732606,25.595,21.143,30.216
Princeton,7,2015,5,85.0713082758997,23.952,20.371,27.98
Princeton,7,2015,6,33.5928993238811,23.595,19.729,28.328
Princeton,7,2015,7,25.9339402768492,22.729,18.811,27.231
Princeton,7,2015,8,69.3269187779965,23.068,19.024,27.648
Princeton,7,2015,9,31.8616980544147,23.496,18.906,28.456
Princeton,7,2015,10,80.2428340940752,25.053,20.337,30.091
Princeton,7,2015,11,46.2166476133254,26.153,20.991,31.64
Princeton,7,2015,12,140.570037836257,26.385,22.093,30.983
Princeton,7,2016,1,2.4083311252825,27.043,22.147,32.636
Princeton,7,2016,2,82.6808142167209,27.579,22.761,32.75
Princeton,7,2016,3,21.3126086311034,27.4,22.311,32.888
Princeton,7,2016,4,109.198279797262,26.704,22.294,31.422
Princeton,7,2016,5,31.2418416322462,25.924,22.236,30.285
Princeton,7,2016,6,40.0545386265454,24.333,20.451,28.971
Princeton,7,2016,7,129.412343996987,23.524,19.97,27.676
Princeton,7,2016,8,32.1096705664752,23.395,19.724,27.595
Princeton,7,2016,9,243.045017982566,23.805,19.917,28.025
Princeton,7,2016,10,123.993704797898,24.891,20.881,29.172
Princeton,7,2016,11,243.891680357423,25.662,22.004,29.528
Princeton,7,2016,12,119.76039292361,26.614,22.548,30.867
Princeton,7,2017,1,9.7804123345522,26.014,21.649,31.06
Princeton,7,2017,2,65.4275191458127,26.551,22.032,31.833
Princeton,7,2017,3,92.2817508535014,27.142,22.39,32.176
Princeton,7,2017,4,18.3129622533636,27.095,22.991,32.033
Princeton,7,2017,5,72.3847396484793,25.224,21.622,29.7
Princeton,7,2017,6,47.2453499251548,23.976,20.064,28.529
Princeton,7,2017,7,53.9196699422653,23.758,19.999,28.063
Princeton,7,2017,8,64.2435999905058,23.067,19.36,27.211
Princeton,7,2017,9,22.9721007295262,23.896,19.492,28.66
Princeton,7,2017,10,73.5909420612101,25.472,20.858,30.313
Princeton,7,2017,11,178.866738504708,26.515,22.194,31.076
Princeton,7,2017,12,11.7035543339664,26.485,22.235,31.175
Princeton,7,2018,1,95.6997315977384,25.762,21.843,30.356
Princeton,7,2018,2,5.24418213189828,26.48,21.528,32.406
Princeton,7,2018,3,105.621157252681,26.881,21.622,32.466
Princeton,7,2018,4,78.2877943810491,26.024,21.528,30.634
Princeton,7,2018,5,96.4671176144465,24.414,20.669,28.706
Princeton,7,2018,6,38.5650100208736,23.905,19.928,28.711
Princeton,7,2018,7,49.1085848759394,22.996,19.17,27.549
Princeton,7,2018,8,29.9507157151961,23.258,19.378,27.549
Princeton,7,2018,9,20.4886916219337,23.386,19.037,28.134
Princeton,7,2018,10,7.53490664539777,24.772,20.111,29.776
Princeton,7,2018,11,24.965281727455,26.453,21.569,31.858
Princeton,7,2018,12,89.2372082838772,26.223,22.079,30.937
Princeton,7,2019,1,15.7008916752842,26.213,21.727,31.631
Princeton,7,2019,2,3.18290579547104,26.651,22.038,32.216
Princeton,7,2019,3,117.326512906615,27.333,23.015,32.134
Princeton,7,2019,4,266.969292818818,25.795,21.797,30.304
Princeton,7,2019,5,119.259882156127,24.361,20.886,28.393
Princeton,7,2019,6,70.1291027875364,23.342,19.462,27.655
Princeton,7,2019,7,32.6459064626291,23.105,19.176,27.672
Princeton,7,2019,8,48.9345423897649,22.776,18.677,27.246
Princeton,7,2019,9,19.5318628431915,23.395,18.785,28.396
Princeton,7,2019,10,41.4002024244179,25.01,20.234,30.175
Princeton,7,2019,11,107.176324346679,25.882,22.411,29.443
Princeton,7,2019,12,59.6715085169279,25.48,21.339,29.908
Princeton,7,2020,1,16.4635857105881,26.213,21.727,31.631
Princeton,7,2020,2,3.33752015211688,26.651,22.038,32.216
Princeton,7,2020,3,123.025821801137,27.333,23.015,32.134
Princeton,7,2020,4,279.937721074566,25.795,21.797,30.304
Princeton,7,2020,5,125.053107321466,24.361,20.886,28.393
Princeton,7,2020,6,73.5357276788771,23.342,19.462,27.655
Princeton,7,2020,7,34.2317296535076,23.105,19.176,27.672
Princeton,7,2020,8,51.3116101622755,22.776,18.677,27.246
Princeton,7,2020,9,20.4806519691191,23.395,18.785,28.396
Princeton,7,2020,10,43.4112784895552,25.01,20.234,30.175
Princeton,7,2020,11,112.382572819413,25.882,22.411,29.443
Princeton,7,2020,12,62.5701402994201,25.48,21.339,29.908
Princeton,7,2021,1,2.89119370205367,27.043,22.147,32.636
Princeton,7,2021,2,99.2580492086664,27.579,22.761,32.75
Princeton,7,2021,3,25.585717512725,27.4,22.311,32.888
Princeton,7,2021,4,131.092180601994,26.704,22.294,31.422
Princeton,7,2021,5,37.5057295151277,25.924,22.236,30.285
Princeton,7,2021,6,48.085343663924,24.333,20.451,28.971
Princeton,7,2021,7,155.359099089086,23.524,19.97,27.676
Princeton,7,2021,8,38.5475553349923,23.395,19.724,27.595
Princeton,7,2021,9,291.77475552673,23.805,19.917,28.025
Princeton,7,2021,10,148.854040311394,24.891,20.881,29.172
Princeton,7,2021,11,292.791170960744,25.662,22.004,29.528
Princeton,7,2021,12,143.771963141323,26.614,22.548,30.867
Princeton,7,2022,1,17.1392616928181,27.385,22.144,33.258
Princeton,7,2022,2,0.203290792005259,27.209,22.206,33.038
Princeton,7,2022,3,277.028818586687,27,22.324,32.226
Princeton,7,2022,4,84.2092975254898,25.595,21.143,30.216
Princeton,7,2022,5,82.3331005807789,23.952,20.371,27.98
Princeton,7,2022,6,32.5116377646754,23.595,19.729,28.328
Princeton,7,2022,7,25.0991992076209,22.729,18.811,27.231
Princeton,7,2022,8,67.0954789856136,23.068,19.024,27.648
Princeton,7,2022,9,30.8361590265057,23.496,18.906,28.456
Princeton,7,2022,10,77.660041490462,25.053,20.337,30.091
Princeton,7,2022,11,44.7290628717452,26.153,20.991,31.64
Princeton,7,2022,12,136.045481118988,26.385,22.093,30.983
Princeton,7,2023,1,79.2962245892435,25.762,21.843,30.356
Princeton,7,2023,2,4.34529791437504,26.48,21.528,32.406
Princeton,7,2023,3,87.5170584813044,26.881,21.622,32.466
Princeton,7,2023,4,64.8687976673792,26.024,21.528,30.634
Princeton,7,2023,5,79.9320760478799,24.414,20.669,28.706
Princeton,7,2023,6,31.9547363910673,23.905,19.928,28.711
Princeton,7,2023,7,40.6910793851635,22.996,19.17,27.549
Princeton,7,2023,8,24.8169837084151,23.258,19.378,27.549
Princeton,7,2023,9,16.9768071996453,23.386,19.037,28.134
Princeton,7,2023,10,6.24337853029637,24.772,20.111,29.776
Princeton,7,2023,11,20.6860829570058,26.453,21.569,31.858
Princeton,7,2023,12,73.9414164664455,26.223,22.079,30.937
Princeton,7,2024,1,21.351500156601,27.514,22.553,32.74
Princeton,7,2024,2,3.95093998624284,27.608,22.467,33.516
Princeton,7,2024,3,85.7441465564861,28.008,22.56,33.702
Princeton,7,2024,4,204.336754892358,26.704,22.784,31.354
Princeton,7,2024,5,37.6716035694118,25.423,21.391,30.165
Princeton,7,2024,6,97.4515100913223,24.342,20.724,28.692
Princeton,7,2024,7,29.026876029889,23.695,19.666,28.476
Princeton,7,2024,8,29.3864915428333,23.777,19.789,28.411
Princeton,7,2024,9,45.4876052104481,23.896,19.476,28.722
Princeton,7,2024,10,24.9390674528987,25.381,20.207,30.96
Princeton,7,2024,11,115.678112462309,25.828,21.291,30.769
Princeton,7,2024,12,142.901543531761,25.914,21.527,30.602
Princeton,7,2025,1,15.0556362518693,26.343,21.355,32.146
Princeton,7,2025,2,0.939180848513541,26.409,21.208,32.291
Princeton,7,2025,3,34.9420552857417,27.071,21.809,32.611
Princeton,7,2025,4,224.030094878089,26.024,22.143,30.595
Princeton,7,2025,5,250.213344494577,24.562,21.153,28.648
Princeton,7,2025,6,18.6270529173493,23.776,20,28.197
Princeton,7,2025,7,13.3732687611739,22.768,18.541,27.585
Princeton,7,2025,8,39.7642709513059,22.867,18.354,28.018
Princeton,7,2025,9,20.1209438463882,23.796,19.039,29.065
Princeton,7,2025,10,24.4259198569519,25.581,20.551,30.841
Princeton,7,2025,11,63.209255976,26.353,21.835,31.116
Princeton,7,2025,12,172.916536424307,25.571,21.246,30.092
Princeton,7,2026,1,195.737699837648,26.276,21.857,31.248
Princeton,7,2026,2,48.5631421344289,26.48,22.089,31.612
Princeton,7,2026,3,118.897353778254,27.085,22.29,32.223
Princeton,7,2026,4,150.684374583836,25.824,21.477,30.68
Princeton,7,2026,5,280.937337570641,24.281,20.807,28.002
Princeton,7,2026,6,72.80183112098,22.9,19.018,27.515
Princeton,7,2026,7,53.1303551306406,22.424,18.614,26.958
Princeton,7,2026,8,21.0219901256585,22.962,18.933,27.706
Princeton,7,2026,9,55.2560035847844,23.696,19.253,28.655
Princeton,7,2026,10,24.9975389709467,25.096,20.193,30.165
Princeton,7,2026,11,84.0228231649175,26.253,21.705,31.017
Princeton,7,2026,12,97.5681325430337,26.6,21.921,31.565
Princeton,7,2027,1,6.0046965004417,26.214,21.442,31.458
Princeton,7,2027,2,54.0529390678587,26.48,22.018,31.486
Princeton,7,2027,3,29.2928755261085,26.3,21.164,31.808
Princeton,7,2027,4,219.748286015657,26.195,21.866,31.066
Princeton,7,2027,5,147.03601498144,24.795,21.379,28.762
Princeton,7,2027,6,20.3535561911142,23.614,19.788,28.193
Princeton,7,2027,7,66.7933745780619,22.896,19.168,27.267
Princeton,7,2027,8,28.4403192484836,23.039,19.054,27.523
Princeton,7,2027,9,22.2154607054675,23.596,19.393,28.354
Princeton,7,2027,10,21.2572876220576,24.681,20.088,29.735
Princeton,7,2027,11,133.000956975585,26.153,22.074,30.348
Princeton,7,2027,12,100.367541654134,26.314,21.988,31.14
Princeton,7,2028,1,73.7497695191953,25.762,21.843,30.356
Princeton,7,2028,2,4.04136163275635,26.48,21.528,32.406
Princeton,7,2028,3,81.39558882441,26.881,21.622,32.466
Princeton,7,2028,4,60.3314836455087,26.024,21.528,30.634
Princeton,7,2028,5,74.3411457009213,24.414,20.669,28.706
Princeton,7,2028,6,29.7196298574791,23.905,19.928,28.711
Princeton,7,2028,7,37.8449004563348,22.996,19.17,27.549
Princeton,7,2028,8,23.0811345450299,23.258,19.378,27.549
Princeton,7,2028,9,15.7893471553183,23.386,19.037,28.134
Princeton,7,2028,10,5.80667906972344,24.772,20.111,29.776
Princeton,7,2028,11,19.2391738476421,26.453,21.569,31.858
Princeton,7,2028,12,68.7695088961765,26.223,22.079,30.937
Princeton,7,2029,1,11.1215846992957,26.214,21.41,31.774
Princeton,7,2029,2,0.391487509681068,26.951,22.012,32.634
Princeton,7,2029,3,16.9757460885108,27.499,22.494,32.993
Princeton,7,2029,4,153.955190954866,26.085,21.917,30.713
Princeton,7,2029,5,158.083711927632,25.095,21.656,29.218
Princeton,7,2029,6,73.9412004959849,23.904,20.085,28.247
Princeton,7,2029,7,56.5495516789368,23.096,19.414,27.456
Princeton,7,2029,8,9.44485607072582,22.666,18.566,27.308
Princeton,7,2029,9,39.8870037331876,23.205,18.808,27.996
Princeton,7,2029,10,22.8288906006389,24.281,19.581,29.224
Princeton,7,2029,11,29.8331399751245,25.752,20.613,31.054
Princeton,7,2029,12,46.0523295109905,26.714,22.297,31.184
Princeton,7,2030,1,2.0399291499407,26.842,22.069,32.346
Princeton,7,2030,2,36.1848709001184,27.451,22.834,33.031
Princeton,7,2030,3,18.4266366086665,27.5,23.419,31.975
Princeton,7,2030,4,82.9567570746896,27.257,23.235,31.892
Princeton,7,2030,5,378.949391662389,25.153,21.712,29.093
Princeton,7,2030,6,90.505579998167,25.004,21.441,29.283
Princeton,7,2030,7,69.1470877708091,23.795,19.826,28.231
Princeton,7,2030,8,22.1657833377599,23.358,19.539,27.675
Princeton,7,2030,9,47.5346894684054,23.796,19.315,28.689
Princeton,7,2030,10,17.0160473028564,25.311,20.28,30.495
Princeton,7,2030,11,33.4374769598791,26.081,20.875,31.484
Princeton,7,2030,12,44.5724519262043,26.799,22.37,31.512
Princeton,7,2031,1,2.44227701399158,27.043,22.147,32.636
Princeton,7,2031,2,83.8462161368772,27.579,22.761,32.75
Princeton,7,2031,3,21.6130139338031,27.4,22.311,32.888
Princeton,7,2031,4,110.737450476204,26.704,22.294,31.422
Princeton,7,2031,5,31.6822013767935,25.924,22.236,30.285
Princeton,7,2031,6,40.6191150239669,24.333,20.451,28.971
Princeton,7,2031,7,131.23643578436,23.524,19.97,27.676
Princeton,7,2031,8,32.5622625261489,23.395,19.724,27.595
Princeton,7,2031,9,246.47078408471,23.805,19.917,28.025
Princeton,7,2031,10,125.741419827409,24.891,20.881,29.172
Princeton,7,2031,11,247.329380327983,25.662,22.004,29.528
Princeton,7,2031,12,121.448438611042,26.614,22.548,30.867
Princeton,7,2032,1,30.1456274552797,25.605,21.131,30.68
Princeton,7,2032,2,0.086479995496666,26.351,21.219,32.237
Princeton,7,2032,3,93.1455957658889,26.971,21.988,32.705
Princeton,7,2032,4,115.635620475602,25.705,21.065,30.629
Princeton,7,2032,5,101.301925316,24.362,20.595,29.034
Princeton,7,2032,6,39.6146732227093,23.405,19.623,28.023
Princeton,7,2032,7,34.4689505722691,23.096,19.097,27.927
Princeton,7,2032,8,44.4158208787542,22.596,18.774,27.062
Princeton,7,2032,9,28.9422175050655,23.795,19.28,28.84
Princeton,7,2032,10,85.0839983139348,24.673,19.994,29.715
Princeton,7,2032,11,154.694393254181,25.119,20.59,30.077
Princeton,7,2032,12,126.868140685646,25.543,21.172,30.165
Princeton,7,2033,1,78.8457558737635,25.762,21.843,30.356
Princeton,7,2033,2,4.32061299677643,26.48,21.528,32.406
Princeton,7,2033,3,87.0198885703675,26.881,21.622,32.466
Princeton,7,2033,4,64.5002887741585,26.024,21.528,30.634
Princeton,7,2033,5,79.4779951656,24.414,20.669,28.706
Princeton,7,2033,6,31.7732068273314,23.905,19.928,28.711
Princeton,7,2033,7,40.4599201041627,22.996,19.17,27.549
Princeton,7,2033,8,24.6760025352114,23.258,19.378,27.549
Princeton,7,2033,9,16.8803647703645,23.386,19.037,28.134
Princeton,7,2033,10,6.2079109311595,24.772,20.111,29.776
Princeton,7,2033,11,20.5685687466354,26.453,21.569,31.858
Princeton,7,2033,12,73.5213675288202,26.223,22.079,30.937
Princeton,7,2034,1,19.3121888897349,26.805,22.311,31.993
Princeton,7,2034,2,0.426702723096416,27.451,22.7,32.889
Princeton,7,2034,3,47.1120154727629,27.742,22.936,32.869
Princeton,7,2034,4,123.064718400979,25.976,21.878,30.342
Princeton,7,2034,5,113.027845702589,25.295,21.817,29.309
Princeton,7,2034,6,21.8610923968235,24.266,20.426,28.958
Princeton,7,2034,7,46.9371990714096,23.838,20.045,28.154
Princeton,7,2034,8,41.4455528082064,23.61,19.915,27.786
Princeton,7,2034,9,50.4897898483372,23.667,19.355,28.492
Princeton,7,2034,10,16.7170695524034,24.882,20.235,29.899
Princeton,7,2034,11,15.8108374028591,26.424,21.504,31.639
Princeton,7,2034,12,61.7594195838567,26.685,22.494,31.406
Princeton,7,2035,1,2.96755013459576,27.043,22.147,32.636
Princeton,7,2035,2,101.879454524151,27.579,22.761,32.75
Princeton,7,2035,3,26.2614363730398,27.4,22.311,32.888
Princeton,7,2035,4,134.55432540323,26.704,22.294,31.422
Princeton,7,2035,5,38.4962559207536,25.924,22.236,30.285
Princeton,7,2035,6,49.3552777043618,24.333,20.451,28.971
Princeton,7,2035,7,159.462133265235,23.524,19.97,27.676
Princeton,7,2035,8,39.5655963629967,23.395,19.724,27.595
Princeton,7,2035,9,299.480527513586,23.805,19.917,28.025
Princeton,7,2035,10,152.785275869766,24.891,20.881,29.172
Princeton,7,2035,11,300.523786481628,25.662,22.004,29.528
Princeton,7,2035,12,147.568981029555,26.614,22.548,30.867
Princeton,7,2036,1,72.554101761995,25.243,21.132,30.275
Princeton,7,2036,2,0,26.209,21.448,31.879
Princeton,7,2036,3,4.36167344930852,27.18,22.163,32.844
Princeton,7,2036,4,82.0591180693354,25.995,21.874,30.674
Princeton,7,2036,5,117.925740196543,24.823,20.964,29.287
Princeton,7,2036,6,43.3418471006283,23.005,18.986,27.735
Princeton,7,2036,7,14.7992143226167,22.695,18.643,27.256
Princeton,7,2036,8,27.7674313079343,22.967,19.041,27.492
Princeton,7,2036,9,62.4555569671353,23.796,19.685,28.432
Princeton,7,2036,10,91.6231067584485,24.863,20.718,29.281
Princeton,7,2036,11,193.438923889103,25.862,21.753,30.243
Princeton,7,2036,12,17.6394003221882,26.276,22.144,30.852
Princeton,7,2037,1,10.1521192689865,26.214,21.41,31.774
Princeton,7,2037,2,0.357361652863411,26.951,22.012,32.634
Princeton,7,2037,3,15.49597504585,27.499,22.494,32.993
Princeton,7,2037,4,140.534959982131,26.085,21.917,30.713
Princeton,7,2037,5,144.303598935416,25.095,21.656,29.218
Princeton,7,2037,6,67.4957667116291,23.904,20.085,28.247
Princeton,7,2037,7,51.6201430618644,23.096,19.414,27.456
Princeton,7,2037,8,8.62155060640705,22.666,18.566,27.308
Princeton,7,2037,9,36.4100647641947,23.205,18.808,27.996
Princeton,7,2037,10,20.838902586518,24.281,19.581,29.224
Princeton,7,2037,11,27.2325935003682,25.752,20.613,31.054
Princeton,7,2037,12,42.0379608168476,26.714,22.297,31.184
Princeton,7,2038,1,95.3843078027928,25.762,21.843,30.356
Princeton,7,2038,2,5.2268974457052,26.48,21.528,32.406
Princeton,7,2038,3,105.273032700073,26.881,21.622,32.466
Princeton,7,2038,4,78.0297598725994,26.024,21.528,30.634
Princeton,7,2038,5,96.1491645354001,24.414,20.669,28.706
Princeton,7,2038,6,38.437900763514,23.905,19.928,28.711
Princeton,7,2038,7,48.9467242735389,22.996,19.17,27.549
Princeton,7,2038,8,29.8519989449973,23.258,19.378,27.549
Princeton,7,2038,9,20.4211614339492,23.386,19.037,28.134
Princeton,7,2038,10,7.51007179153797,24.772,20.111,29.776
Princeton,7,2038,11,24.8829968163806,26.453,21.569,31.858
Princeton,7,2038,12,88.9430847955736,26.223,22.079,30.937
Princeton,7,2039,1,77.8588384211733,25.243,21.132,30.275
Princeton,7,2039,2,0,26.209,21.448,31.879
Princeton,7,2039,3,4.68057380752412,27.18,22.163,32.844
Princeton,7,2039,4,88.0588065951502,25.995,21.874,30.674
Princeton,7,2039,5,126.547788873177,24.823,20.964,29.287
Princeton,7,2039,6,46.5107525051142,23.005,18.986,27.735
Princeton,7,2039,7,15.8812473550392,22.695,18.643,27.256
Princeton,7,2039,8,29.7976254280905,22.967,19.041,27.492
Princeton,7,2039,9,67.0219463864377,23.796,19.685,28.432
Princeton,7,2039,10,98.3220588706769,24.863,20.718,29.281
Princeton,7,2039,11,207.582060196306,25.862,21.753,30.243
Princeton,7,2039,12,18.92909134258,26.276,22.144,30.852
Princeton,7,2040,1,15.2686939827819,26.213,21.727,31.631
Princeton,7,2040,2,3.09529010021597,26.651,22.038,32.216
Princeton,7,2040,3,114.096871610038,27.333,23.015,32.134
Princeton,7,2040,4,259.620441892925,25.795,21.797,30.304
Princeton,7,2040,5,115.977021096897,24.361,20.886,28.393
Princeton,7,2040,6,68.1986623368364,23.342,19.462,27.655
Princeton,7,2040,7,31.7472641603576,23.105,19.176,27.672
Princeton,7,2040,8,47.5875235871446,22.776,18.677,27.246
Princeton,7,2040,9,18.994210190993,23.395,18.785,28.396
Princeton,7,2040,10,40.2605810368551,25.01,20.234,30.175
Princeton,7,2040,11,104.226086804028,25.882,22.411,29.443
Princeton,7,2040,12,58.0289337624161,25.48,21.339,29.908
Princeton,7,2041,1,2.21435746643757,27.043,22.147,32.636
Princeton,7,2041,2,76.021472450329,27.579,22.761,32.75
Princeton,7,2041,3,19.5960321054314,27.4,22.311,32.888
Princeton,7,2041,4,100.403147911333,26.704,22.294,31.422
Princeton,7,2041,5,28.7255371810674,25.924,22.236,30.285
Princeton,7,2041,6,36.8284351521633,24.333,20.451,28.971
Princeton,7,2041,7,118.989115396373,23.524,19.97,27.676
Princeton,7,2041,8,29.5234687694304,23.395,19.724,27.595
Princeton,7,2041,9,223.46949910678,23.805,19.917,28.025
Princeton,7,2041,10,114.006908405619,24.891,20.881,29.172
Princeton,7,2041,11,224.247968949085,25.662,22.004,29.528
Princeton,7,2041,12,110.114559194092,26.614,22.548,30.867
Princeton,7,2042,1,16.7843904107043,26.213,21.727,31.631
Princeton,7,2042,2,3.40255411071819,26.651,22.038,32.216
Princeton,7,2042,3,125.423067611573,27.333,23.015,32.134
Princeton,7,2042,4,285.392507063428,25.795,21.797,30.304
Princeton,7,2042,5,127.489856234982,24.361,20.886,28.393
Princeton,7,2042,6,74.9686237369137,23.342,19.462,27.655
Princeton,7,2042,7,34.8987593005722,23.105,19.176,27.672
Princeton,7,2042,8,52.3114534527928,22.776,18.677,27.246
Princeton,7,2042,9,20.8797320679891,23.395,18.785,28.396
Princeton,7,2042,10,44.257178187368,25.01,20.234,30.175
Princeton,7,2042,11,114.572427338676,25.882,22.411,29.443
Princeton,7,2042,12,63.7893640728945,25.48,21.339,29.908
Princeton,7,2043,1,9.48676643605204,26.014,21.649,31.06
Princeton,7,2043,2,63.4631313481393,26.551,22.032,31.833
Princeton,7,2043,3,89.5110949018283,27.142,22.39,32.176
Princeton,7,2043,4,17.7631361242452,27.095,22.991,32.033
Princeton,7,2043,5,70.2114691170635,25.224,21.622,29.7
Princeton,7,2043,6,45.8268613426526,23.976,20.064,28.529
Princeton,7,2043,7,52.3007923954473,23.758,19.999,28.063
Princeton,7,2043,8,62.314758036118,23.067,19.36,27.211
Princeton,7,2043,9,22.2823891991312,23.896,19.492,28.66
Princeton,7,2043,10,71.3814566567252,25.472,20.858,30.313
Princeton,7,2043,11,173.496465519953,26.515,22.194,31.076
Princeton,7,2043,12,11.3521682563159,26.485,22.235,31.175
Princeton,7,2044,1,77.4959958160564,25.243,21.132,30.275
Princeton,7,2044,2,0,26.209,21.448,31.879
Princeton,7,2044,3,4.65876110612499,27.18,22.163,32.844
Princeton,7,2044,4,87.6484294634542,25.995,21.874,30.674
Princeton,7,2044,5,125.958042990531,24.823,20.964,29.287
Princeton,7,2044,6,46.2940002012381,23.005,18.986,27.735
Princeton,7,2044,7,15.8072365775905,22.695,18.643,27.256
Princeton,7,2044,8,29.6587606793237,22.967,19.041,27.492
Princeton,7,2044,9,66.7096065401211,23.796,19.685,28.432
Princeton,7,2044,10,97.8638522918925,24.863,20.718,29.281
Princeton,7,2044,11,206.614673358479,25.862,21.753,30.243
Princeton,7,2044,12,18.8408768128681,26.276,22.144,30.852
Princeton,7,2045,1,112.900758143942,26.275,21.424,31.673
Princeton,7,2045,2,41.5450838205321,26.694,22.295,31.998
Princeton,7,2045,3,21.32829769329,27.071,22.152,32.813
Princeton,7,2045,4,23.126551253849,26.685,22.067,31.839
Princeton,7,2045,5,261.28006728497,25.324,22.354,28.978
Princeton,7,2045,6,2.02233354378164,24.004,19.936,28.862
Princeton,7,2045,7,16.2694230824978,23.195,19.422,27.688
Princeton,7,2045,8,43.8364069057605,23.458,19.167,28.359
Princeton,7,2045,9,116.577728223545,24.167,19.807,28.888
Princeton,7,2045,10,155.443208403369,25.572,21.302,30.104
